AD043,AD111,AD114,AD115,AD118,AD119,AD120,AD122,AD123,AD127,AD130,AD131,AD136,AD157,AD158,AD159,AD162,AD163,AD164,AD167,AD169,AD170,AD172,AD173,AD177,AD178,AD179,AD183,AD185,AD186,AD187,AD188,AD201,AD202,AD203,AD207,AD208,AD210,AD212,AD213,AD218,AD221,AD224,AD225,AD226,AD228,AD230,AD232,AD234,AD236,AD238,AD239,AD240,AD241,AD243,AD247,AD249,AD250,AD252,AD253,AD255,AD258,AD259,AD260,AD261,AD262,AD266,AD267,AD268,AD269,AD275,AD276,AD277,AD283,AD285,AD287,AD294,AD295,AD296,AD299,AD301,AD302,AD304,AD305,AD308,AD309,AD311,AD313,AD314,AD315,AD317,AD318,AD320,AD323,AD327,AD330,AD331,AD332,AD334,AD335,AD336,AD337,AD338,AD340,AD341,AD346,AD347,AD350,AD351,AD352,AD353,AD355,AD356,AD360,AD361,AD362,AD363,AD366,AD367,AD368,AD370,AD374,AD375,AD379,AD382,AD383,AD384,AD10T1,AD15T1,AD16T2,AD18T1,AD19T1,AD1T1,AD2T1,AD31,AD3T1,AD4T1,AD5T1,AD7T1,NL1179,NL1675,NL1698,NL1884,NL2378,NL2562,NL268,NL279,NL3104,NL3681,NL4083,NL4353,NL504,NL6084,NL6853,NL6943,NL7530
62.39,200.16,130.745,134.775,85.07,171.76,33.88,47.93,31.19,105.86,325.93,27.215,104.09,113.465,120.78,387.25,535.73,177.795,103.89,448.89,144.115,1178.42,161.095,347.49,116.82,1235.54,216.935,556.455,53.26,136.5,163.695,827.48,553.94,46.36,116.495,382.55,320.33,129.46,72.96,557.79,22.41,36.52,500.43,206.89,333.92,384.855,99.7,307.23,33.66,152.95,596.75,165.63,363.17,10.61,207.655,177.12,323.4,504.84,223.83,81.75,274.133,105.997,65.07,112.355,105.22,154.64,76.49,870.33,286.057,74.52,46.52,352.125,6.67,121.43,32.88,27.17,116.19,74.24,78.58,293.305,46.19,88.16,69.57,167.39,466.28,971.56,352.205,195.34,26.92,101.34,771.27,362.78,15.2,144.47,495.4,81.14,1073.07,278.81,211.555,134.525,60.64,234.04,187.4,67.515,108.065,143.035,251.795,60.34,108.56,23.14,360.59,42.69,558.15,70.27,187.32,127.6,135.57,173.29,72.05,21.31,105.23,321.21,11.735,10.495,213.735,5.175,32.095,140.32,85.46,190.39,183.23,367.17,161.56,16.64,456.06,157.67,83.13,64.43,32.46,151.7,87.23,186.21,106.7,202.61,176.66,200.69,91.46,71.11,129.65,186.71,207.39,114.34,189.36,205.83,108.59,141.39
0,315.61,376.725,120.505,76.98,10.34,804.265,24.76,87.665,15.33,0,19.425,0,7.465,28.225,312.55,36.98,22.135,0,16.29,30.96,0,44.615,24.66,6.09,12.175,30.195,314.87,1248.28,11.93,0,22.36,0,29.78,115.59,49.94,28.47,35.17,4.46,16.72,76.32,19.52,17.56,3.75,59.54,34.975,17.25,14.02,25.09,45.63,5.24,15.96,19.57,0,39.125,0,29.26,43.05,21.33,43.44,0,37.72,7.54,0,0,13.96,29.97,0,147.04,37.76,0,155.215,258.61,26.7,89.8,0,7.1,0,19.475,3.16,89.335,15.81,14.86,0,3.49,71.76,35.76,14.02,1.41,39.04,32.97,27.72,36.21,15.76,1.15,481.02,40.06,37.2,193.325,10.985,181.61,11.24,53.72,36.945,8.1,23.175,28.285,22.64,303.73,28.62,20.59,0,0,24.195,0,46.85,12.83,0,31.99,819.9,1.55,0,19.785,66.25,38.31,14.185,29.32,20.15,381.23,0,87.43,22.54,19.57,29.74,1.86,303.15,11.73,74.55,13.48,0,0,40.41,15.58,0,0,147.64,4.55,3,0,0,0,0,14.27,21.74,5.75,27.9
583.92,1599.6,1121.63,1067.8,1321.08,2051.01,966.755,1083.04,1352.68,2107.39,608.99,648.61,2257.4,1225.42,871.04,1200.72,1758.69,682.635,1248.59,1257.76,619.295,801.253,1418.06,828.3,1566.76,638.01,1046.29,1020.96,309.58,437.46,1596.71,713.28,605.63,1430.93,1996.47,1856.81,1290.26,1172.05,2579.8,808.43,903.18,938.84,1381.38,1809.22,2224.19,934.92,1437.57,1902.72,758.67,651.29,2085.78,735.08,2306.97,1092.86,2759.22,2362.98,891.5,1754.6,1194,1735.24,2157.77,964.408,1513.08,2037.45,1584.26,2497.81,1429.28,2715.2,697.767,1468.7,554.41,1146.65,781.4,2049.3,1113.73,998.63,2645.4,1118.88,1380.86,1345.27,876.865,1280.66,652.58,1772.29,2776.37,2463.6,863.715,1685.92,809.03,1512.05,2219.08,1049.78,472.69,1376.22,810.625,1440.54,527.79,683.04,1035.4,508.355,1568.21,2816.07,1295.85,1056.64,392.265,1611.1,2279.18,1252.67,331.1,959.27,1733.87,1491.94,2668.39,1870.61,1325.71,175.33,1597.39,480.92,520.41,858.54,823.43,1132.56,451.095,713.365,1023.34,875.585,373.67,929.98,928.02,1522.57,1340.04,2101.6,2076.06,454.19,3169.82,1028.5,2590.3,374.48,1289.83,2311.97,2587.18,2189.46,2410.62,2138.39,2295.59,1681.15,3086.33,2363.24,1753.64,2683.01,1955.05,1736.1,2362.03,2381.01,2429.87,2744.59
74.55,43.1,160.51,109.3,39.54,39.6,84.545,103.42,139.865,215.23,37.28,501.19,156.93,44.205,91.09,585.37,20.6,100.47,292.16,57.52,365.03,260.413,73.37,226.73,406.69,366.09,136.385,102.065,179.35,605.07,314.99,51.89,291.62,145.36,74.04,164.4,162.5,56.45,65.75,26.16,134.09,72.16,258.23,105.33,74.49,140.715,682.45,53.6,351.49,328.14,194.97,44.48,68.38,53.64,54.14,132.24,600.65,108.35,17.75,348.39,18.1267,310.32,144.21,28.34,99.79,86.875,108.95,30.79,264.1,133.33,556.26,277.775,315.26,53.27,59.89,511.47,68.805,235.86,220.135,410.155,240.64,39.525,148.53,224.16,23.65,46.35,115.875,147.58,39.32,106.53,47.78,145.83,79.04,109.16,191.965,171.56,113.5,249.13,211.325,382.73,386.77,32.01,82.755,72.735,394.655,141.765,223.505,124.885,178.78,295.14,43.26,53.44,14.86,494.075,115.89,46.85,160.48,147.86,244.65,128.63,157.02,232.42,292.825,37.06,325.39,44.875,152.07,41,180.25,58.16,142.63,145.49,87.57,365.11,18.4,394.49,140.43,49.25,62.98,48.93,22.87,85.51,49.51,80.61,99.88,114.01,83.13,52.66,41.11,49.86,60.31,42.02,60.26,74.34,39.76,28.84
59.96,25.05,170.76,113.605,34.47,37.26,82.74,94.33,160.505,215.23,35.02,531.945,146.32,45.47,124.51,405.89,11.6,84.17,307.71,57.39,392.375,252.197,93.845,198.88,341.14,343.655,138.165,105.245,147.09,479.49,298.105,50.15,295.02,119.88,74.71,201.57,123.44,50.37,50.42,21.44,130.3,49.48,299.19,97.36,64.52,148.35,610.92,37.36,272.99,376.48,230.11,40.4,11.59,56.45,41.955,160.44,586.6,100.07,15.96,260.77,21.73,238.247,154.92,34.745,76.75,91.795,98.13,21.76,237.76,116.18,559.95,263.015,557.51,57.89,49.27,586.87,65.755,235.04,219.545,420.46,203.19,21.43,138.92,197.58,35.38,20.27,180.58,160.25,34.94,103.42,48.76,171.06,81.47,114.46,218.505,185.02,150.6,287.44,230.135,411.125,408.44,27.16,70.68,70.645,374.725,138.185,245.21,135.725,170.71,361.36,38.73,49.14,19.72,453.015,99,34.75,158.87,147.86,214.97,140.27,264.87,325.15,357.845,36.855,278.38,41.445,143.365,26.4,180.96,42.19,119.85,138.07,54.52,385.92,23.13,396.68,174.06,38.42,76.55,42.15,27.7,96.06,48.74,61.8,58.8,97.19,68.34,63.09,33.45,50.7,66.59,42.02,43.7,87.48,36.59,38.21
325.41,403.29,584.585,474.535,409.62,366.74,398.475,300.22,395.76,279.92,652.01,385.26,456.55,334.855,549.19,612.64,301.8,397.29,246.05,421.235,456.085,658.05,336.96,547.47,317.23,311.58,319.89,521.58,550.42,704.46,663.73,284.83,355.4,418.44,371.38,271.92,508.54,310.26,352.35,214.67,942.83,296.44,474.33,309.44,406.68,331.885,328.36,320.41,430.06,362.44,472.82,488.14,321.86,332.88,387.875,430.99,335.71,395.95,432.51,382.41,405.923,771.8,396.22,376.205,579.94,252.04,246.29,361.99,504.11,330.25,479.72,315.285,447.18,425.04,383.72,489.67,278.27,492.99,276.915,679.785,534.47,415.455,394.72,808.44,404.87,541.28,423.885,502.42,308.88,390.46,316.79,328.49,673.41,413.99,491.18,658.84,1581.63,730.48,506.29,422.93,485.31,353.5,241.805,300.605,290.105,260.29,235.955,314.09,561.83,252.7,271.86,381.56,348.48,383.155,347.84,399.23,320.48,562.9,367.64,542.05,330.79,725.25,429.38,465.395,377.895,306.735,359.415,376.26,382.72,517.2,465.58,297.29,435.02,649.95,517.17,668.35,548.03,442.14,425.23,347.16,277.39,272.45,301.18,333.05,294.37,328.65,313.64,281.18,343.84,376.89,295.28,496.81,323.79,312.75,256.74,309.48
217.63,96.18,166.28,69.39,81.03,136.69,110.195,271.7,158.355,359.88,174.2,94.84,84.69,105.26,138.105,188.93,190.65,74.015,96.63,205.855,100.775,25.9633,114.155,159.92,260.41,58.895,349.28,100.065,95.89,24.03,61.94,102.24,64.82,188.54,95.88,110.17,192.59,199.51,131.65,85.61,107.56,150.74,54.69,134.21,229.15,110.605,116.21,191.6,188.12,106.28,109.3,118.81,91.48,91.98,414.76,89.76,100.03,73.76,84.14,142.58,133.85,52.19,197.85,108.465,576.76,135.135,167.36,47.94,23.82,244.72,188.46,139.095,82.43,144.54,159.29,70.01,168.96,41.23,94.345,28.52,97.26,188.825,118.14,214.07,172.75,110.62,122.42,128.09,103.06,220.65,33.96,41.85,73.38,221.44,120.19,132.12,120.01,103.39,147.27,162.88,39.16,50.75,90.105,199.9,221.765,218.06,162.415,122.91,120.67,131.53,114.84,84.3,196.87,56.6,113.78,92.85,124.32,82.66,177.27,75.85,229.68,26.12,176.515,176.77,67.195,63.3,114.21,114.03,38.18,141.15,189.4,71.69,148.89,50.32,6.59,56.47,418.93,44.2,38.56,545.98,988.74,329.88,600.6,249.35,508.73,121.09,1029.46,295.84,490.41,174.07,274.64,338.48,268.06,447.79,1128.01,56.03
547.74,343.1,429.255,199.325,360.41,651.61,666.365,584.38,798.88,399.85,4.88,351.5,598.11,343.58,115.29,217.53,882.17,262.215,748.605,249,707.815,117.677,446.31,193.32,851.26,178.105,394.905,262.66,502.49,66.83,299.79,304.65,69.04,620.61,571.08,241.76,452.75,319.41,880.46,263.55,1688.03,576.99,80.69,470.71,277.05,390.51,122.03,251.46,394.53,488.84,342.99,170.72,378.46,1072.21,473.985,894.75,182.92,387.99,978.72,903.47,908.23,242.818,514.35,666.565,215.43,370.075,220.35,662.09,13.6033,756.29,568.25,379.895,960.27,622.96,1168.24,249.7,634.945,495.47,189.58,321.665,258.225,530.305,397.21,522.54,378.24,929.72,253.955,316.22,882.09,381.15,165,482.76,1008.92,368.3,358.135,938.15,304.33,218.86,51.71,851.395,577.82,447.69,124.65,842.655,319.11,371.57,182.45,205.2,216.7,387.35,363.27,264.27,499.02,1098.76,629.78,554.12,553.25,213.09,273.17,1514.65,256.07,235.38,696.265,893.29,280.35,204.95,846.735,158.9,342.67,576.29,812.5,349.4,721.75,248.18,270.11,749.49,590.32,967.62,1101.74,928.7,1024.87,479.85,425.4,432.77,680.62,267.8,1267.32,730.9,697.44,765.05,466.09,617.94,637.19,737.55,478.47,508.94
569.11,463.36,497.915,437.46,327.23,348.08,425.08,736.53,437.75,570.13,470.64,484.53,625.58,344.08,381.135,1066.53,291.61,915.075,434.925,479.005,1216.11,466.437,523.27,554.92,385.41,404.515,317.4,485.325,442.2,842.02,849.025,332.17,521.28,506.91,312.98,483.2,676.64,445.41,390.76,391.03,780.46,476.14,804.31,313.42,358.85,395.85,454.32,418.7,417.14,484.94,475.94,519.67,444.22,493.42,389,328.02,303.94,392.76,475.75,661.98,337.89,1849.62,493,472.47,403.64,302.595,248.46,349.51,418.677,282.62,547.04,448.455,576.25,389.29,339.52,754.97,413.83,438.59,288.635,1008.12,1253.28,452.145,352.46,423.08,313.11,402.21,363.855,514.12,708.99,319.08,249.37,433.37,1252.21,306.72,447.325,488.32,1414.75,579.53,700.09,538.3,677.88,402.94,465.255,501.405,517.085,297.665,340.18,323.835,564.22,702.19,351.65,760.81,378.79,431.235,398.52,298.76,349.81,468.73,384.67,400.81,324.2,2179.64,659.1,349.175,429.5,1077.21,548.19,809.29,431.58,383.69,473.16,228.63,567.52,357.55,769.53,818.42,578.34,490.74,580.93,355,274.13,259.04,351.08,315.54,312.94,303.97,339.59,320.31,383.57,387.16,250.07,546.95,380.62,282.31,210.76,300.09
101.32,188.5,200.27,246.335,198.24,241.87,210.255,216.82,168.57,161.13,179.51,117.97,160.19,118.5,170.285,184.86,262.83,137.745,154.6,111.93,74.895,296.11,114.455,233.22,289.7,286.665,136.79,167.245,213.53,142.99,136.595,147.35,161.12,185.89,141.25,220.66,138.46,131.49,182.31,227.84,194.82,98.89,297.32,166.07,166.27,219.23,177.42,280.87,120.51,54.19,158.82,220.59,209.07,81.69,331.355,180.02,148.89,363.41,229.26,307.2,158.403,164.872,319.61,238.685,242.11,296.52,226.84,241.35,226.65,319.27,104.59,235.43,151.05,240.4,194.99,228.71,148.41,160.85,159.9,108.53,234.395,149.795,175.01,201.24,248,328.64,240.92,122.24,127.34,158.42,262.09,147.85,57.22,271.13,269.135,199.39,184.5,274.11,190.175,355.55,222.9,263.75,231.625,144.455,124.93,239.85,190.92,144.77,147.31,144.65,144.7,186.85,345.53,182.05,320.88,377.94,262.88,258.43,154.41,148.33,208.77,98.19,194.455,153.46,238.46,141.54,131.915,111.19,207.24,221.55,344.26,314.82,245.52,390.66,265.39,173.99,303.12,177.62,208.83,287.28,192.91,221.67,200.73,259.76,222.24,188.31,214.53,242.97,273.3,205.27,242.16,145.07,263.43,241.19,149.76,322.64
255.96,204.4,163.31,202.87,180.07,207.99,191.73,305.31,206.53,429.23,225.13,126.505,190.5,176.865,211.325,153.18,263.67,599.805,220.015,194.84,203.235,188.62,294.255,210.02,164.8,236.965,193.41,93.49,115.79,191.77,100.38,335.61,232.23,338.64,328.375,241.76,227.73,294,237.61,290.78,210.97,287.55,202.42,300.48,271.06,243.87,248.45,333.59,322.44,160.73,257.01,265.37,299.43,215.27,365.155,250.17,144.05,270.26,161.52,218.2,289.313,219.857,298.75,454.765,276.14,353.685,414.74,603.41,244.427,248.39,260.34,197.68,247.98,205.76,233.58,127.95,486.125,313.33,368.55,143.03,164.205,398.64,353.29,392.31,175.43,276.63,247.21,211.91,194.62,259,371.31,234.65,210,304.05,247.395,197.6,277.4,219.63,159.71,321.105,166.36,138.34,550.3,273.685,287.395,329.66,273.39,428.72,123.9,188.35,173.63,559.61,365.45,188.09,213.66,155.91,369.42,190.98,126.97,113.42,390.03,422.79,243.515,173.935,269.39,390.135,175.44,256.96,176.01,307.6,232.89,190.96,308.19,158.02,1107.1,254.64,297.77,208.23,219.12,434.8,452.32,408.27,385.34,398.2,365.1,326.01,333.1,474.86,361.1,446.39,367.86,438.64,374.09,382.71,340.07,421.39
150.88,107.86,150.46,340.695,263.79,37.26,257.965,116.56,218.995,57.65,86.35,187.655,75.82,238.06,160.23,383.03,187.31,122.65,404.08,86.035,772.01,93.3,180.665,297.31,229.37,151.715,118.24,45.385,240.13,182.82,437.71,1.51,344.33,88.32,135.18,34.88,334.44,208.65,253.96,78.06,79.15,130.49,345.74,91.39,46.58,502.1,131.75,2.86,136.6,171.62,232.18,68.92,47.07,177.93,86.34,197.48,183.62,55.77,251.91,351.14,139.873,300.58,35.84,85.645,200.78,53.88,57.02,84.01,726.74,130.88,291.68,730.325,301.1,381.22,93.66,331.12,126.78,248.22,136.37,189.33,108.145,72.895,118.94,149.12,249.37,33.66,340.68,387.38,219.89,274.55,4.34,155.92,291.66,110.93,61.25,196.7,337.26,434.3,341.61,379.14,32.9,630.67,95.175,119.685,229.54,70.97,46.845,111.025,362.46,198.17,57.77,252.53,30.13,301.92,120.12,58.95,12.83,134.6,1255.63,3.44,84.29,325.15,67.79,362.315,88.81,356.295,149.2,279.14,230.81,172.76,42.61,178.71,162.53,0,16.04,208.23,226.48,22.55,90.81,54.01,34.13,72.08,11.73,59.23,33.51,239.55,64.64,14.2,56.42,43.17,13.23,90.45,51.06,4.49,0,45.72
73.74,84.5,128.975,89.42,114.4,283.91,83.025,226.97,211.55,149.37,209.91,158.03,152.03,259.725,111.775,261.95,134.96,144.815,96.135,165.725,230.56,63.73,136.075,89.48,90.63,104.955,95.78,110.945,67.47,121.9,393.125,86.62,127.31,101.46,200.415,106.15,118.43,112.21,111.77,88.44,275.66,82.69,73.26,133.21,152.3,128.015,190.06,206.82,335.35,245.56,258.04,104.56,262.71,106.93,135.03,291.53,157.2,156.77,59.9,119.28,99.5267,93.085,282.46,137.71,177.19,218.5,224.67,146.15,69.2367,190.89,76.94,113.94,134.5,335.07,150.6,292.51,134.99,88.27,193.18,433.965,272.41,140.73,153.34,278.41,112.16,207.67,186.395,237.26,88.37,194.73,222.92,101.41,244.77,86.23,97.15,125.85,42.66,98.85,168.48,97.61,240.87,180.23,149.31,109.945,222.27,151.42,132.8,176.97,181.2,84.48,270.96,560.39,282.81,180.595,234.37,78.32,292.05,85.98,105.23,97.32,295.64,128.8,144.035,86.07,145.64,94.755,77.68,213.77,170.35,169.24,143.39,222.45,256.28,101.8,370.59,165.15,249.34,47.81,137.75,226.98,358.55,272.45,324.9,325.17,291.28,167.09,246.94,230.8,241.57,246.69,220.02,309.33,213.41,301.23,205.21,144.21
141.12,330.42,230.935,287.115,263.79,261.72,472.855,302.26,425.925,237.58,327.46,237.645,224.28,299.435,551.375,281.8,480.83,260.48,261.97,198.66,289.85,172.487,236.61,305.67,258.58,373.935,477.49,357.61,371.54,208.06,340.14,309.81,272.09,207.09,298.07,406.7,290.1,438.3,439.38,285.15,380.6,171,85.33,281.56,287.03,232.94,253.31,233.2,218.19,193.41,353.36,172.76,187.65,111.6,311.91,355.78,359.72,485.27,429.76,311.77,609.3,307.93,363.3,316.705,554.61,583.315,311.13,265.53,185.017,333.91,231.77,341.42,350.64,298.14,160.25,206.88,278.955,319.92,207.035,428.505,314.11,576.775,461.63,220.49,431.75,493.9,173.215,385.43,197.59,216.51,256.22,218.5,618.68,347.74,167.455,372.74,158.42,250.68,751.23,158.66,320.95,413.51,414,192.41,301.195,254.255,323.11,475.465,344.77,158.86,284.44,594.78,838.16,210.805,306.36,406.61,345.73,372.4,227.53,478.57,303.33,289.64,194.185,189.67,257.58,199.725,345.1,210.86,290.69,359.38,225.86,270.8,290.54,153.34,193.1,244.89,516.19,232.32,381.52,296.8,249.7,365.26,246.1,237.21,268.95,190.96,286.77,274.67,258.72,228.08,250.86,235.5,221.74,252.7,184.61,452.45
152.5,61.15,68.585,97.875,188.15,101.61,94.29,89.29,48,131.73,172.68,88.025,107.33,96.325,151.7,90.3,67.34,170.745,141.1,208.095,183.025,151.68,197.34,140.45,157.55,189.805,103.735,269.835,111.06,125.95,105.4,165.55,83.39,136.57,170.855,98.12,110.42,91.93,28.78,38.43,167.29,151.55,52.83,208.88,127.36,75.415,137.57,43.45,140.89,109.4,90.74,56.7,106.6,61.12,159.055,76.12,97.29,114.39,116.5,71.05,102.417,102.835,94.36,111.74,88.93,114.865,103.54,30.79,213.933,100.26,75.1,163.54,96.63,84.46,70.5,167.42,78.95,144.35,133.27,205.495,96.33,196.815,210.45,107.17,230.9,177.17,65.705,155.38,129.55,52.54,63.56,156.93,221.32,55.39,100.135,168.87,420.71,141.34,118.27,24.865,107.2,70.25,83.795,137.835,81.05,39.535,102.21,67.15,105.33,43.96,62.3,130.38,47.5,71.73,165.33,109.01,93.83,123.55,105.23,285.54,65.54,62.65,51.74,84.915,222.22,54.145,78.225,518.46,84.76,213.74,132.74,77.03,162.53,208.7,71.95,79.06,93.55,144.89,258.35,51.47,31.72,99.9,95.86,112.3,70.73,83.91,96.08,63.89,126.24,146.3,46.18,173.78,63.94,110.49,173.52,51.34
173.65,76.01,65.77,115.255,109.35,121.49,416.23,237.13,285.955,252.87,120.38,105.13,153.66,277.975,86.445,60.68,215.73,59.23,178.18,83.685,335.955,49.1733,108.485,84.85,192.95,107.375,166.335,97.22,172.7,251.29,359.39,57.1,50.47,202.67,38.28,69.01,131.45,247.25,157.87,34.66,235.69,276.23,116.91,63.5,74.49,195.305,93.88,50.56,267.61,339.05,74.25,211.43,132.4,148.97,302.02,116.38,87.71,37.81,102.11,157.84,53.9267,120.868,97.92,140.32,234.37,172.17,80.82,121.85,299.243,304.61,535.97,154.02,114.38,291.21,82.08,70.01,194.48,165.79,88.945,312.735,67.045,102.79,273.72,348.65,252.8,25.9,157.175,240.18,61.26,137.67,97.08,142.8,51.56,93.29,52.21,70.43,19.28,79.23,62.005,98.945,35.59,230.43,234.125,123.64,1071.55,193.31,122.745,193.16,118.25,341.84,50.52,324.83,13.47,70.72,96.18,198.02,12.03,106.97,246.94,197.6,234.08,309.37,166.975,150.815,45.22,310.97,132.075,138.89,128.1,186.15,150.26,29.16,139.15,2.61,109.73,83.72,186.26,47.81,99.65,55.7,125.88,104.7,235.13,235.47,129.14,207.75,128.45,35.02,166.33,81.67,142.79,86.36,134.89,201.72,80.9,25.09
72.12,150.31,112.19,82.72,118.44,101.61,99.725,195.52,195.355,172.89,48.6,55.725,117.86,26.205,40.97,196.27,38.62,63.4,487.17,65.935,31.46,33.41,54.55,121.91,168.43,39.445,35.31,53.26,39.06,6.29,193.765,21.49,140.83,207.09,123.465,151.34,68.42,150.77,86.5,62.97,10.13,213.92,110.41,160.09,66.52,61.635,127.86,79.99,111.92,79.85,90.74,98.45,40.86,68.6,107.08,111.34,411.2,74.51,108.41,103.18,32.2633,99.3675,129.05,138.09,90.97,62.64,119.77,73.19,155.747,150.48,120.26,91.47,55.21,148,91.73,289.99,68.42,10.68,130.87,90.295,78.36,116.525,103.79,87.14,28.21,177.88,266.495,79.34,42.25,100.3,57.64,110.5,30.55,102.99,42.505,82.04,92.69,115.5,114.97,84.525,60.64,20.92,47.635,102.335,154.6,128.515,40.665,99.075,110.98,187.26,39.63,95.8,14.17,226.12,65.28,21.85,131.55,31.84,102.94,41.87,90.9,45.87,180.83,62.155,61.34,57.035,42.34,99.18,158.35,104.79,100.97,60.37,183.99,3.55,8.16,136.7,34.42,50.7,24.33,60.78,62.28,116.21,60.31,73.77,83.42,116.67,97.93,47.05,13.05,74.13,45.4,52.94,63.02,33.25,46.88,25.09
0,35.66,1257.15,94.04,0,0,17.74,0,0,0,0,0,35.64,0,486.705,171.03,0,0,0,2.55,0,0,17.475,454.43,0,0,65.135,21.175,2732.37,0,0,23.23,27.69,0,0,14.81,351.6,0,0,167.61,0,0,70.47,0,0,12.055,0,0,0,35.53,0,1775.67,190.33,0,0,0,839.54,87.28,0,9.66,0,0,18.15,0,0,0,0,0,208.217,9.57,222.56,386.565,0,0,0,0,0,116.31,0,3.16,0,0,1.42,12.6,0,95.06,125.38,0,0,11,0,302.26,0,22.8,582.47,15.15,1757.6,562.78,0,0,41.85,0,0,0,0,0,40.26,254.995,336.73,37.39,9.7,0,0,0,0,644.76,0,1830.38,973.94,0,380.16,0,502.94,0,1.67,0,0,27.09,50.67,0,0,1142.57,7.92,0,0,1643.42,0,0,0,0,0,20.26,0,0,0,185.66,0,0,0,0,0,0,0,0,0,0
239.64,452.83,342.65,374.005,558.76,478.57,400.3,308.37,443.145,257.57,208.39,265.465,345.48,167.445,410.25,697.96,464.13,248.23,691.415,367.735,518.135,366.277,283.795,273.15,378.95,516.41,248.615,402.075,924.93,141.37,220.78,397.34,455.28,253.14,391.455,451.99,488.24,422.05,413.68,644.81,366.27,226.06,399.77,393.06,426.6,355.43,434.77,599.72,327.82,402.99,290.13,328.45,511.99,424.34,580.54,295.24,244.73,559.11,682.04,427.69,409.583,620.23,379.75,617.395,457.09,661.855,383.46,410.02,313.893,624.08,313.79,436.695,331.77,354.69,462.27,291.67,298.795,400.68,278.82,504.4,402.82,610.29,322,348.65,410.66,366.47,278.51,265.53,293.11,306.65,471.05,262.91,541.3,405.02,338.995,356.42,355.09,259.26,540.655,219.225,553.3,672.56,596.615,219.995,450.83,430.85,351.43,386.92,319.83,279.91,278.15,604.99,612.03,274.425,390.4,418.91,572.59,275.02,401.69,408.94,334.08,288.66,223.815,266.905,704.985,283.9,316.32,451.26,602.67,513.35,566.4,579.22,513.04,477,237.9,532.07,595.66,306.96,532.39,463.08,539.91,422.59,353.47,559.33,507.93,333.06,325.69,321.13,599.14,346.98,577.9,453.48,426.39,370.36,414,442.09
141.94,18.68,0.98,215.595,0,3.32,9.31,7.64,2.725,14.16,12.41,9.46,1.27,2.41,14.535,616.17,0,18.6,0,0.45,8.115,2.67667,10.85,16.34,10.57,53.175,21.71,49.115,145.19,208.87,11.8,41.47,0,103.22,92.5,125.23,95.42,43.28,0,15.78,206.22,71.35,244.28,1.76,38.61,27.88,6.59,21.13,9.02,18.42,5.24,16.98,8.04,75.15,21.225,0,4.27,16.16,31.2,52.34,0,0,0,0,0,0.335,20.23,2.8,10.6667,38.98,0,65.33,38.64,24.39,108.13,0,23.115,0,11.205,0,1067.59,0,0,1.7,0,22.38,50.075,0,166.46,19.31,25.08,38.82,202.72,0,0,20.49,0,198.79,653.01,0,24.85,0,74.505,112.75,14.365,19.45,33.115,42.745,388.17,33.01,34.19,0,28.05,11.765,2.93,0,0,8.64,114.38,37.4,3.76,0,28.67,10.495,38.215,19.11,68.39,0,148.48,0,25.55,0,7.92,695.13,0,323.76,0,208.96,162.99,0,0,41.37,0,0,0,0,12.87,0.59,3.69,21.44,0,0,22.55,0,18.4,10.09
118.37,85.57,140.59,103.56,209.34,164.75,225.11,207.69,169.73,549.01,260.95,149.065,146.32,190.835,283.03,206.89,144.91,228.185,214.05,139.035,266.54,273.563,203.36,146.94,154.83,226.395,277.585,242.725,177.45,110.55,137.35,119.6,184.81,400.46,193.725,156.36,108.42,261.48,171.44,124.26,171.08,128.06,288.02,149.14,213.18,208.875,231.9,136.81,262.24,231.55,75.28,214.49,214.43,163.92,278.245,143.79,139.91,149.18,114.7,183.02,202.213,81.89,249.07,182.61,391.74,273.6,117.6,144.35,281.227,184.77,183.85,72.49,50.47,174.57,178.59,129.63,198.37,157.55,160.12,242.065,116.435,195.48,311.33,342.16,261.74,164.41,244.44,167.08,151.68,275.58,147.3,108.48,87.12,321.87,320.24,129.43,226.96,206.5,257.98,121.685,120.64,254.31,177.665,194.68,85.885,222.885,251.73,186.815,102.91,107.46,159.17,90.05,295.85,165.14,304.92,252.39,383.34,280.55,136.12,124.16,332.98,60.68,147.57,107.37,117.515,126.98,115.63,265.08,140.74,239.34,190.94,146.17,345.47,91.5,106.58,199.98,128.85,110.77,111.89,637.26,547.55,486.52,603.08,588.41,465.46,449.22,470.33,808.93,661.02,468.8,684.85,319.73,628.67,464.27,535.06,208.97
